text,label
지금 현재 내 위치 주변 맛집 리스트 광고 없는 거 보여줘,SEARCH
연차 소진율이 부서별 성과 지표에 끼치는 영향 분석해,ANALYSIS
아니 물어볼 거 더 있음 아 근데 왜 자꾸 이렇게 입이 텁텁하고 혹시 새 칫솔,CASUAL
사내 소모임 활동비 지원 신청 방법 공지 맹들어바,GENERATION
그럼 배 째세요 난 못하니까,GENERATION
비품 관리 시스템 도입 후 소모품 비용 절감액 분석해,ANALYSIS
교수님한테 레포트 제출 기한 좀 늦춰달라고 해봐,GENERATION
지금 현재 조아라 실시간 인기 소설 뭐야?,SEARCH
오늘의 습도를 알려줘,QUESTION
즐거운 귀성길 되세요,GENERATION
우리 서비스 로고 크기 조정한 게 브랜드 인지도에 영향 줬나 봐,ANALYSIS
안읽음 표시된 메일 중에 중요 표시된 메일 있는지 확인해줘,SEARCH
회사 내 협업 문화 개선을 위한 익명 건의함 활성화 아이디어 제안해바,GENERATION
파이썬으로 리스트에서 0이 아닌 값만 골라내는 코드 짜줘,GENERATION
그리고 칼집때문에 기름기도 더 잘 빠지는것 같더라구요,CASUAL
데이터 해석좀,ANALYSIS
심폐소생술 하는 법 순서대로 알려주ㅔ,QUESTION
메모리 관리 기법 중 페이징 시스템에서 페이지 교체 알고리즘의 적중률이 낮아져 발생하는 '쓰레싱(Thrashing)' 현상과 그 해결책은?,QUESTION
컴퓨터의 메모리 관리 기법 중에서 페이징(Paging) 방식이 프로세스를 불연속적인 메모리 공간에 할당함으로써 연속 할당 방식에서 발생하는 외부 단편화 문제를 근본적으로 해결하는 구체적인 메커니즘과 페이지 테이블을 통한 주소 변환 과정의 작동 원리는?,QUESTION
우리 팀원들의 지난주 업무 로그 분석해서 어디서 병목이 생기는지 찾아바,ANALYSIS
리츠 투자의 수익 구조에서 임대료 수익 외에 부동산 매각 시 발생하는 차익 배당의 처리 방식은?,QUESTION
오늘의 경제 지표 요약해서 보여줘,SEARCH
파이썬 키 값 코드 써쥬,GENERATION
여드름 흉터 제거 시술의 종류별 장단점 비교 분석해쥬,QUESTION
올해 전국 벚꽃 개화 시기 알려주ㅔ,SEARCH
지금 현재 내 위치 주변 인스타 감성 가득 카페 추천해바,SEARCH
야근하는 동료에게 커피 기프티콘과 함께 보낼 응원 메시지 작성해줘,GENERATION
여기로 올 수 없지,CASUAL
앱 크래시 현상이 안드로이드 버전별로 편차 심한 근본 원인 분석해봐,ANALYSIS
주식 시장에서 기업이 유상 증자를 실시할 때 신주 배당 권리가 사라지는 날인 권리락이 발생하면서 주가가 일정 수준 조정되는 구체적인 원리와 이때 조정된 주가(기준 주가)를 산출하기 위해 사용되는 수학적 계산 공식과 그 의미 알려주ㅔ,QUESTION
계획하신 대로 잘 이루어지길 바래요,GENERATION
미팅룸 예약 취소 잦은 부서 분석해서 공간 배정 조정할까,ANALYSIS
앱 푸시 알림 문구에 이모지 넣은 거 클릭률 변화 어때,ANALYSIS
주식 거래의 체결 과정을 설명할 때 매수와 구매라는 용어 중 어느 것이 법률적으로 더 정확해?,QUESTION
이 계약서에 대한 법률 검토 결과를 보고 우리가 수정 요구할 조항 분석해줘,ANALYSIS
팀원들의 노고를 치하하며 보내는 금요일 활기찬 인사 메시지 작성해줘,GENERATION
지진이 발생하는 원리가 뭐야?,QUESTION
코드 리뷰 평균 시간 늘어난 거 팀원들 업무 부하 탓인가,ANALYSIS
이 계약서 서명 시 우리가 장기적으로 떠안아야 할 잠재적 리스크 분석해줘,ANALYSIS
갑상선 결절 있으면 수술해야 돼?,QUESTION
요즘 핫한 삼청동 맛집 골목 리스트 알려쥬,SEARCH
지운편지함 삭제했는지 확인 부탁해도 되겠니,SEARCH
지금 마케팅 전략이 10대 유저들한테 제대로 먹히고 있는지 평가해,ANALYSIS
기초에서 베이스로 넘어갈 때도 꼭 시간의 여유를 둔다,CASUAL
근처에 평점 높은 월남쌈 맛집 어디 있어?,SEARCH
이번주중 최고온도가 삼십도 이상인날 알려줘,SEARCH
오늘 눈 언제까지 오는지 알려줘,SEARCH
요즘 핫한 성수동 편집샵 리스트 검색해쥬,SEARCH
전사 봉사활동 참여 후기 모음집 제목 아이디어 맹들어바,GENERATION
산꼭대기는 왜 더 추워?,QUESTION
파이썬으로 파일 생성 날짜 정보 기록 코드 써쥬,GENERATION
요요현상이 없는 다이어트가 있을까요,CASUAL
지금 현재 내 위치 근처 헬스장 일일권 가격 검색해바,SEARCH
세계 4대 문명 중 메소포타미아 문명의 특징이 뭐야?,QUESTION
이 메일 수신자가 총 다섯 명인지 확인해주겠니,QUESTION
오늘의 주식 시장 개인 순매도 상위 종목 리스트 뭐야?,SEARCH
로봇청소기 작동 중단시켜줄수있니,GENERATION
오늘 코스피 결과 궁금하다,SEARCH
안녕하세요 오늘도 웃음 가득한 하루 되시길 응원합니다,CASUAL
오늘 점심은 뭘 먹어야 할지 벌써부터 고민이 되네요,CASUAL
인플레이션 상황에서 현금을 보유하는 게 왜 안 좋아?,QUESTION
요즘 웰빙이 유행이야 잘 먹고 잘 살아야지,CASUAL
에어컨좀 틀어주면 어떻겠니,GENERATION
요즘 해양레져라고 카약하는데 스릴 있어,CASUAL
엄청 꼼꼼하게 체크해 주셔서 믿음이가더군요,CASUAL
달걀은 한 바구니에 담지 않는 것이 증권계의 법칙이야,CASUAL
파이썬 폴더 파일 개수 확인 코드 써쥬,GENERATION
우리 회사 인력 분석해줘,ANALYSIS
소개에서는 인터내셔날한 스타일의 브라세리라고되어 있네요,CASUAL
발걸음,CASUAL
화폐 가치가 하락하면 실물 자산 가격은 어떻게 돼?,QUESTION
오 드디어,CASUAL
오늘의 간식 타코야끼 재료 알려줘,QUESTION
지금 공매도 해도 될까?,ANALYSIS
안녕요,CASUAL
달걀을 거꾸로 세울 수 있어?,QUESTION
어제 회식 있어서 술 많이 마셨더니 괴롭다,CASUAL
난방 켜서 실내 온도 이십오도로 맞춰놔,GENERATION
세계 4대 문명 중 하나인 황허 문명이 발생한 지리적 요건과 특징은?,QUESTION
이번주에 학교에서 메일왔니,QUESTION
오늘의 주식 시장 코스피 개인 순매도 종목 뭐야?,SEARCH
달이 모양이 변하는 이유가 뭐야?,QUESTION
너는 보람을 느끼면서 일하니 좋아 보여,CASUAL
비교우위론이 국제 무역에서 무슨 뜻이야?,QUESTION
최신 뉴스 헤드라인만 뽑아줘,SEARCH
파이썬으로 두 리스트를 딕셔너리로 합치는(ZIP) 코드 짜줘,GENERATION
배치 작업 도중에 CPU 점유율 튀는 거 이거 정상 범주임,ANALYSIS
오늘 하루도 고생 많으셨고 내일은 오늘보다 더 좋은 일이 생기길 바라요,CASUAL
어 저거 나 삼달러 줬는데 왜 여기선 일달러야,CASUAL
파이썬 리스트 중복 제거 순서 코드 짜줘,GENERATION
항상 성실하게 일하시는 모습 보기 좋습니다 화이팅,CASUAL
학습지가 생각보다 효과가 있더군,CASUAL
마이크로 서비스의 데이터 일관성 문제는 어떻게 해결해?,QUESTION
아 진짜요 그건 몰랐네요 대박입니다,CASUAL
사내 피드백 주고받는 빈도가 적절한지 데이터로 판단해봐,ANALYSIS
가상 환경에서 특정 버전의 라이브러리 설치하는 법 알려줘,QUESTION
현재 인기 채널 틀어 줄수 있어,GENERATION
일주일동안 어디서 메일이 제일 많이 왔니,SEARCH
그 다이어트 식품 효과 있니,QUESTION
스튜디오,CASUAL
앱 푸시 수신 거부 유저들의 공통적인 활동 패턴 분석해줘,ANALYSIS
앱 푸시 알림 문구에 이모지 넣은 거 클릭률 변화 어때요,ANALYSIS
타입스크립트로 인터페이스 정의하는 예제 코드 몇 개만 써줘,GENERATION
우리 서비스 앱 메인 화면 하단 탭 명칭 지어바,GENERATION
지금 현재 내 위치 근처 꽃집 입학식 꽃다발 가격 검색해바,SEARCH
아랫사람,CASUAL
설문조사 응답률 분석해서 직원들의 진짜 관심사 파악해봐,ANALYSIS
지금 현재 내 위치 근처 꽃집 당일 배송 가능한 곳 검색해바,SEARCH
내일 눈 올 예정인지 알려줘,SEARCH
감기약이랑 두통약 같이 먹어도 괜찮아?,QUESTION
애자일 스프린트 백로그 내의 작업들이 완료되었음을 정의하는 '완료 기준(Definition of Done)' 설정의 중요성은?,QUESTION
고려 초기의 호족 세력이 문벌 귀족 사회로 이행하는 과정에서 과거 제도와 음서가 수행한 역할은?,QUESTION
자바 클래스 선언하고 객체 생성하는 기본 예제 코드 짜바,GENERATION
우리 브랜드 가치 '혁신'을 시각화할 로고 디자인 컨셉 제안해바,GENERATION
비행기 블랙박스는 왜 주황색이야?,QUESTION
횟집은 너무 비싸다 그냥 삼겹살이나 먹자,GENERATION
내일 습도 아니,QUESTION
오늘 인사팀에서 메일이 왔니,SEARCH
프랑스 혁명 이후 유럽 전역을 무대로 전쟁을 벌였던 나폴레옹 보나파르트가 수많은 전투에서 압도적인 승리를 거둘 수 있었던 핵심적인 군사 전술적 비결과 당시 그가 도입했던 기동력을 중시한 사단 편제 및 병참 시스템의 혁신이 현대 군사학에 미친 영향 분석해쥬,QUESTION
API 게이트웨이 보안 설정 시 고려할 점이 뭐야?,QUESTION
유저들이 가장 오래 머무르는 탭의 UI 특징 좀 분석해줄래,ANALYSIS
신규 입사자 가이드북에 들어갈 '회사 생활 꿀팁' 항목 5개만 재밌게 써줘,GENERATION
시장 동향 파악해서 우리 사업 방향성 평가 좀 해줘,ANALYSIS
함수형 프로그래밍에서 커링 기법이 코드 재사용성을 높이는 데 어떻게 기여해?,QUESTION
비행기 날개에 장착된 엔진이 비행 중 발생하는 거대한 진동을 흡수하고 기체 동체로 전달되는 충격을 최소화하는 공학적 장치는?,QUESTION
내일 오전에 시험시간이 몇시 인지 알려줘,QUESTION
다음달 첫번째주 필리핀 마닐라 날씨 알려줘,SEARCH
스트레스성 위염 빨리 낫는 법 분석해쥬,QUESTION
업무 과부하로 인한 마감 지연 사과하는 정중한 메시지 작성해줘,GENERATION
고쳐줘,GENERATION
사내 동호회 지원금 사용 내역 증빙 방법 안내 공지 맹들어바,GENERATION
사내 아이디어 포상 결과 우수자 공지 맹들어쥬,GENERATION
그 친구 야근 때문에 조금 늦는대,CASUAL
현재 전국 풍량은 얼마나 되니,QUESTION
수신된 지 일주일 지났는데 안 읽은 메일 있니,SEARCH
오늘의 날씨랑 야외 활동하기 좋은 곳 알려줘,SEARCH
사내 성희롱 예방 교육 공지문 엄격하지만 부드러운 톤으로 작성해쥬,GENERATION
지금 속보 뭐야,SEARCH
파이썬으로 여러 텍스트 파일을 하나로 병합하는 코드 써쥬,GENERATION
리액트 훅(useState)으로 카운터 기능 예제 코드 써쥬,GENERATION
별의 겉보기 등급이랑 절대 등급 차이가 뭐야?,QUESTION
지금 현재 유튜브 인기 급상승 동영상 음악 부문 뭐야?,SEARCH
근처에 평점 좋은 이비인후과 편도 수술 유명한 곳 어디야?,SEARCH
손으로 직접 감촉을 느낄수 있고 주물럭 거리는 재미랄까요,CASUAL
신입 사원 업무 적응 메시지 작성해줘,GENERATION
이번에 아파트 월세로 들어갈 건데 은행 융자 잡혀 있더라,CASUAL
협력사에 보낼 납기 연장 수락 감사 메일 써바,GENERATION
지금 현재 왓챠인기 영화 리스트 뭐야?,SEARCH
유저들이 가장 많이 저장하는 게시물 특징 분석해서 추천 로직 고쳐,ANALYSIS
안녕하세요 요즘 날씨가 추웠다 더웠다 하죠,CASUAL
카산드라랑 몽고DB 중에 대용량 트래픽 처리 어디가 유리해,ANALYSIS
지금 현재 주식 시장 테마주 순위 뭐야?,SEARCH
그럼 사랑 그런,CASUAL
다이나믹 프로그래밍 알고리즘 원리가 뭐야?,QUESTION
성수동 팝업스토어 일정 알려줘,SEARCH
이 수치 정상임?,ANALYSIS
파이썬 차집합 코드 짜줘,GENERATION
경쟁 서비스 대비 우리 앱의 장단점 분석해,ANALYSIS
팀원들의 개인적인 경조사에 보내는 따뜻한 축하/위로 메시지 작성해줘,GENERATION
경제 용어 중에 독립재가 뭐야?,QUESTION
도쿄 증시 상장에 따라 외국인의 관심이 증가하고 있어,CASUAL
경쟁사 서비스 분석 보고해줘,ANALYSIS
래프팅 하러 가자,GENERATION
가상 환경 라이브러리 목록 파일 requirements.txt를 만드는 명령어 알려줘,QUESTION
하늘 색깔이 노을 질 때 붉게 변하는 이유를 빛의 굴절 현상으로 설명해줘,QUESTION
앞으로 더 잘 살자,GENERATION
조선시대 암행어사가 마패를 보여주며 외치는 말은?,QUESTION
파이썬으로 엑셀 특정 셀에 서식 입혀서 저장하는 코드 짜줘,GENERATION
사내 업무 자동화 팁 공유 공지 맹들어쥬,GENERATION
지금 현재 내 위치 근처 편의점 택배 수거 요일 검색해바,SEARCH
아니,CASUAL
어,CASUAL
지금 달러 인덱스 수치 얼마야?,SEARCH
우리 회사 공식 캐릭터 이름이랑 특징 3가지 지어바,GENERATION
고대 그리스 민주주의랑 현대 민주주의의 차이가 뭐야?,QUESTION
로딩 화면에 캐릭터 넣었을 때 유저 반응이 이전보다 긍정적임,ANALYSIS
프로젝트 회고 방식 바꾼 후 실제 업무 프로세스 개선됐나 분석,ANALYSIS
지금 현재 내 위치 주변 분위기 좋은 칵테일 바 ㅊㅊ,SEARCH
금강산 야생꽃에 대한 기사를 찾아라,SEARCH
비즈니스 요약 메일 써줘,GENERATION
봉건 제도가 무너진 결정적인 계기가 뭐야?,QUESTION
만성적인 속 쓰림 증상이나 위염을 앓고 있는 환자가 일상적으로 마셔도 위 점막에 자극을 주지 않고 오히려 증상 완화에 도움을 줄 수 있는 따뜻한 성질의 차 종류와 섭취 시 주의 사항 추천해줘,QUESTION
항상 응원해 주셔서 감사합니다 덕분에 저도 힘내서 일할 수 있어요,CASUAL
그렇게 회의해서 방송시간 지키자고 삼사 국장 모여 사인도 모자라 지장까지 찍고 아주 백분 방송을 하지,GENERATION
사내 정리 캠페인 맹들어쥬,GENERATION
특정 페이지 메모리 누수 원인이 외부 스크립트 때문인지 확인해,ANALYSIS
사내 메신저 메시지 양이랑 프로젝트 진척도 상관관계 데이터로 분석,ANALYSIS
천문학에서 별의 실제 밝기를 비교하기 위해 사용하는 절대 등급(Absolute Magnitude)의 정의와 이를 측정하기 위해 모든 별이 관찰자로부터 일정 거리인 10파섹(약 32.6광년)에 위치한다고 가정하는 기준 거리가 설정된 배경과 절대 등급 산출 공식의 과학적 유래는?,QUESTION
자동화 테스트 프레임워크를 선택할 때 고려해야 할 핵심 기준은?,QUESTION
유저들이 앱에서 가장 많이 이탈하는 페이지 TOP 3 분석해,ANALYSIS
HTML 요소의 너비와 높이 설정하는 CSS 소스 코드 알려줘,GENERATION
다음주 부산 날씨 어때,SEARCH
요즘 인기 있는 캠핑 테이블 브랜드 ㅊㅊ,SEARCH
영작 도와줄 수 있어?,GENERATION
우리 팀 업무 부하가 특정 요일에만 몰리는 근본 이유 분석해줄래,ANALYSIS
오늘 눈이 내리는지 알려줘,SEARCH
영문 메일에서 회의 참석을 확인해 달라는 정중한 표현 5개 써줘,GENERATION
오늘 우박이 내리니,SEARCH
흔히 주식의 가치를 보고 투자한다는 말을 많이하지,CASUAL
지금 스택에서 자바 21로 올리면 성능 이점 확실함,ANALYSIS
근처에 평점 좋은 치과 투명교정 가격 어디야?,SEARCH
